index	Category	Rating	Reviews	Size	Installs	Type	Price	Content Rating	Genres	Last Updated
7938	0.005	0.046	2.13e-07	0.00038911999999999996	1e-07	0.01	0.0	0.01	0.005	0.00231
7939	0.02	0.045	6.25e-07	0.0026624	1e-06	0.01	0.0	0.01	0.009	0.00121
7940	0.005	0.037000000000000005	3.757e-06	0.000512	1e-05	0.01	0.0	0.01	0.005	0.00974
7941	0.005	0.044000000000000004	9.555e-06	0.00048128	1e-05	0.01	0.0	0.01	0.005	0.00132
7942	0.005	0.046	7.7e-07	0.0005734399999999999	1e-06	0.01	0.0	0.01	0.005	0.00117
7943	0.004	0.039	8.8e-08	0.00054272	1e-07	0.01	0.0	0.01	0.004	0.00242
7944	0.005	0.044000000000000004	2.147e-06	0.00022528	5e-06	0.01	0.0	0.01	0.005	0.00349
7945	0.029	0.045	4.8e-08	0.0026624	5e-08	0.01	0.0	0.01	0.043	0.00128
7946	0.005	0.045	3.972e-06	0.0005734399999999999	1e-06	0.01	0.0	0.02	0.005	0.00156
7947	0.02	0.043	3.74e-07	0.0026624	1e-06	0.01	0.0	0.01	0.009	0.00415
7948	0.005	0.037000000000000005	1.13e-07	0.0008806399999999999	1e-07	0.01	0.0	0.01	0.005	0.00172
7949	0.027	0.039	3.7e-08	0.0021504	1e-07	0.01	0.0	0.01	0.041	0.00133
7950	0.02	0.039	1.39e-07	0.00049152	5e-07	0.01	0.0	0.01	0.009	0.00135
7951	0.029	0.043	2.303e-06	0.001536	1e-06	0.01	0.0	0.01	0.043	0.00118
7952	0.005	0.040999999999999995	4.89e-07	0.002048	1e-06	0.01	0.0	0.01	0.005	0.00154
7953	0.005	0.040999999999999995	4.23e-07	0.002048	1e-06	0.01	0.0	0.01	0.005	0.00174
7954	0.02	0.044000000000000004	1.4e-08	0.0005632	1e-08	0.01	0.0	0.01	0.009	0.00246
7955	0.005	0.044000000000000004	2.0921e-05	0.00058368	1e-05	0.01	0.0	0.01	0.005	0.00321
7956	0.005	0.042	8.31e-07	0.0011264	5e-07	0.01	0.0	0.01	0.005	0.00168
7957	0.029	0.045	2.782e-05	0.00048128	1e-05	0.01	0.0	0.01	0.043	0.00122
7958	0.004	0.046	2.44e-07	0.00041983999999999994	1e-06	0.01	0.0	0.01	0.004	0.0095
7959	0.005	0.044000000000000004	2.44e-07	0.0007065600000000001	1e-08	0.0	0.000499	0.01	0.005	0.00468
7960	0.005	0.044000000000000004	2.5e-08	0.0012288	5e-08	0.01	0.0	0.01	0.005	0.00172
7962	0.005	0.038	2.03e-07	0.0006041600000000001	1e-07	0.01	0.0	0.01	0.005	0.00789
7963	0.029	0.026000000000000002	8e-08	0.00022528	1e-07	0.01	0.0	0.01	0.043	0.00566
7964	0.005	0.042	7.15e-07	0.00072704	1e-06	0.01	0.0	0.01	0.005	0.00119
7965	0.005	0.044000000000000004	2.5e-08	0.0008089600000000001	5e-08	0.01	0.0	0.01	0.005	0.00313
7966	0.027	0.042	7.5e-08	0.00256	1e-07	0.01	0.0	0.01	0.041	0.00301
7967	0.02	0.04	1.3e-08	0.0026624	5e-08	0.01	0.0	0.01	0.009	0.00415
7968	0.02	0.042	5.93e-07	0.0005017600000000001	1e-06	0.01	0.0	0.01	0.009	0.00331
7969	0.027	0.04	1.14e-07	0.00256	1e-07	0.01	0.0	0.01	0.041	0.00172
7970	0.02	0.044000000000000004	3.1e-08	0.0008499200000000001	1e-07	0.01	0.0	0.01	0.009	0.00324
7971	0.005	0.045	4.16e-07	0.0006144	1e-07	0.01	0.0	0.01	0.005	0.00151
7972	0.028	0.032	1.14e-07	0.0003072	1e-07	0.01	0.0	0.01	0.042	0.00985
7973	0.005	0.043	7.4e-07	0.0019456	5e-07	0.01	0.0	0.01	0.005	0.00116
7974	0.005	0.034	2.2e-08	0.00041983999999999994	1e-08	0.01	0.0	0.01	0.005	0.00554
7975	0.007	0.023	4.2e-08	0.0006144	1e-08	0.0	9.9e-05	0.01	0.007	0.00685
7976	0.005	0.044000000000000004	6.997e-06	0.00047104	1e-06	0.01	0.0	0.01	0.005	0.00145
7977	0.005	0.043	3.4e-08	0.0026624	1e-07	0.01	0.0	0.01	0.005	0.00414
7979	0.027	0.043	9.96e-07	0.001024	5e-07	0.01	0.0	0.01	0.041	0.00426
7980	0.005	0.036000000000000004	1.25e-07	0.000512	1e-07	0.01	0.0	0.01	0.005	0.01066
7981	0.005	0.046	2.555e-06	0.0016384	1e-06	0.01	0.0	0.01	0.005	0.00544
7982	0.027	0.042	5.4e-08	0.0022528	5e-08	0.01	0.0	0.01	0.041	0.00227
7983	0.005	0.04	1.2e-08	0.00082944	5e-08	0.01	0.0	0.01	0.005	0.00174
7984	0.02	0.044000000000000004	0.000288209	0.0021504	5e-05	0.01	0.0	0.02	0.01	0.00128
7985	0.02	0.045	1.6391e-05	0.0013312	5e-06	0.01	0.0	0.02	0.01	0.00133
7986	0.02	0.032	2.4e-08	0.00049152	5e-08	0.01	0.0	0.01	0.01	0.00123
7987	0.033	0.017	3.67e-07	0.00062464	5e-07	0.01	0.0	0.01	0.046	0.00271
7988	0.02	0.022000000000000002	5.4e-08	0.00044031999999999996	1e-07	0.01	0.0	0.01	0.01	0.00212
7989	0.006	0.038	5.084e-06	0.00063488	1e-06	0.01	0.0	0.01	0.006	0.00162
7990	0.007	0.048	6e-09	0.0003584	1e-09	0.0	0.000149	0.01	0.007	0.00268
7992	0.019	0.044000000000000004	0.000165656	0.0038912	5e-05	0.01	0.0	0.02	0.019	0.00294
7993	0.02	0.045	3.935e-06	0.0009728	1e-06	0.01	0.0	0.04	0.01	0.00174
7994	0.007	0.048	1e-08	5.16e-05	1e-09	0.0	0.000149	0.01	0.007	0.01406
7995	0.007	0.046	6.49e-07	8.37e-05	5e-07	0.01	0.0	0.01	0.007	0.01938
7996	0.007	0.037000000000000005	1.66e-07	0.0002048	5e-08	0.0	0.000499	0.01	0.007	0.00624
7997	0.007	0.044000000000000004	1.4e-08	0.0017408	1e-09	0.01	0.0	0.01	0.007	0.00396
7998	0.024	0.035	1.2204e-05	0.00069632	1e-05	0.01	0.0	0.01	0.039	0.00624
7999	0.02	0.038	5e-09	0.00011264	5e-09	0.01	0.0	0.01	0.032	0.0012
8000	0.007	0.038	9e-09	7.8e-05	1e-09	0.0	9.9e-05	0.01	0.007	0.01289
8001	0.007	0.043	1.2e-08	0.00037888	1e-09	0.0	0.000149	0.01	0.007	0.0019
8003	0.007	0.046	2.65e-07	0.00026624	1e-07	0.0	0.000299	0.01	0.007	0.00326
8005	0.018	0.045	2e-09	0.0007987199999999999	1e-09	0.01	0.0	0.02	0.017	0.00156
8009	0.007	0.048	3.41e-07	0.00098304	5e-08	0.0	9.9e-05	0.01	0.007	0.01377
8011	0.02	0.05	1.2e-08	0.00024576	1e-09	0.0	0.000199	0.01	0.009	0.00674
8013	0.027	0.03	1e-09	0.005632	1e-09	0.01	0.0	0.01	0.041	0.00762
8015	0.02	0.05	1e-09	0.00037888	1e-10	0.0	0.000149	0.01	0.009	0.00194
8017	0.02	0.044000000000000004	1.2639e-05	0.0098304	5e-06	0.01	0.0	0.02	0.01	0.00407
8018	0.007	0.046	9.4e-08	0.00011264	1e-08	0.0	0.00024900000000000004	0.01	0.007	0.01383
8019	0.007	0.039	1.436e-06	2e-06	1e-06	0.01	0.0	0.01	0.007	0.0192
8020	0.004	0.033	1.5e-08	0.0012288	1e-08	0.01	0.0	0.01	0.004	0.00376
8022	0.005	0.03	4e-09	4.98e-05	1e-08	0.01	0.0	0.01	0.005	0.01756
8023	0.02	0.042	6.784e-06	0.0013312	5e-06	0.01	0.0	0.01	0.01	0.00455
8024	0.02	0.042	2.68e-07	0.00043008	5e-07	0.01	0.0	0.01	0.009	0.00674
8025	0.033	0.042	1.137e-06	0.0011264	5e-07	0.01	0.0	0.01	0.046	0.00128
8027	0.007	0.04	2.7e-08	6e-05	5e-08	0.01	0.0	0.01	0.007	0.00204
8028	0.02	0.032	3.069e-06	0.0018432	5e-06	0.01	0.0	0.02	0.01	0.00188
8029	0.027	0.046	7.9e-08	0.0003072	1e-08	0.01	0.0	0.01	0.041	0.00385
8030	0.02	0.032	2.0843e-05	0.0014336	1e-05	0.01	0.0	0.02	0.01	0.00118
8031	0.02	0.040999999999999995	0.000137674	0.0073728	5e-05	0.01	0.0	0.02	0.032	0.00147
8033	0.005	0.044000000000000004	4.8e-08	0.0055296	5e-08	0.01	0.0	0.01	0.005	0.00144
8034	0.02	0.04	1.419e-06	0.0012288	1e-06	0.01	0.0	0.01	0.02	0.00399
8035	0.02	0.042	1.8e-08	0.0037888	1e-08	0.01	0.0	0.01	0.01	0.00301
8036	0.02	0.040999999999999995	6.2e-08	0.0006656	1e-07	0.01	0.0	0.01	0.01	0.0111
8037	0.02	0.043	4.9e-08	0.0006758399999999999	1e-07	0.01	0.0	0.01	0.01	0.00252
8038	0.026	0.033	4.069e-06	0.00512	1e-05	0.01	0.0	0.01	0.04	0.00126
8039	0.027	0.047	1.75e-07	0.00044031999999999996	1e-07	0.01	0.0	0.01	0.041	0.00123
8040	0.02	0.044000000000000004	6.3e-08	0.0007782399999999999	1e-07	0.01	0.0	0.01	0.01	0.0111
8041	0.02	0.031	4.7e-08	0.0005632	1e-07	0.01	0.0	0.01	0.01	0.0111
8042	0.02	0.031	1.9e-08	0.0096256	1e-08	0.01	0.0	0.01	0.02	0.00568
8043	0.032	0.033	4.39e-07	0.003584	5e-07	0.01	0.0	0.01	0.035	0.00999
8044	0.005	0.039	1e-08	0.005632	5e-09	0.01	0.0	0.01	0.005	0.00259
8045	0.02	0.034	1.2e-08	0.0011264	1e-08	0.01	0.0	0.01	0.02	0.00439
8046	0.02	0.039	1.3e-08	0.0012288	1e-08	0.01	0.0	0.01	0.02	0.00912
8047	0.005	0.044000000000000004	2.1e-08	0.0021504	1e-08	0.01	0.0	0.01	0.005	0.00126
8048	0.02	0.039	1.1e-08	0.0027648	5e-09	0.0	0.000499	0.01	0.009	0.0013
8049	0.025	0.037000000000000005	8.18e-07	0.00054272	1e-06	0.01	0.0	0.01	0.025	0.00903
8050	0.02	0.045	4e-09	0.003072	5e-09	0.01	0.0	0.01	0.02	0.0016
8051	0.028	0.047	4.2e-08	0.001024	5e-08	0.01	0.0	0.01	0.042	0.00567
8053	0.018	0.046	1.47e-07	0.0010035200000000001	1e-07	0.01	0.0	0.01	0.017	0.00575
8055	0.018	0.05	1.03e-07	0.00038911999999999996	5e-08	0.01	0.0	0.01	0.017	0.00442
8056	0.02	0.03	2e-09	0.0033792	1e-09	0.01	0.0	0.01	0.01	0.00349
8058	0.007	0.039	5.17e-07	0.003584	1e-07	0.01	0.0	0.01	0.007	0.00114
8060	0.028	0.05	3e-09	0.00034816	5e-10	0.01	0.0	0.01	0.042	0.00233
8061	0.027	0.039	1.2e-08	0.000256	5e-09	0.01	0.0	0.01	0.041	0.00544
8068	0.02	0.038	1.9e-08	0.0012288	1e-08	0.01	0.0	0.01	0.01	0.00678
8070	0.027	0.036000000000000004	6.06e-06	5.92e-05	5e-06	0.01	0.0	0.01	0.041	0.01028
8071	0.025	0.039	6.54e-07	0.00512	1e-07	0.0	0.000499	0.01	0.025	0.00343
8072	0.02	0.038	3.16e-07	0.0019456	1e-06	0.01	0.0	0.01	0.01	0.00545
8074	0.02	0.048	1.71e-07	0.0001024	1e-08	0.0	0.001	0.01	0.009	0.00771
8081	0.019	0.04	3.87e-07	0.00011264	5e-07	0.01	0.0	0.01	0.021	0.02783
8082	0.019	0.047	1.6851e-05	0.0082944	1e-06	0.0	0.000199	0.03	0.026	0.00117
8083	0.02	0.048	1.7e-08	0.001536	1e-09	0.01	0.0	0.01	0.009	0.00117
8084	0.012	0.047	4.39e-07	0.0013312	5e-08	0.01	0.0	0.01	0.012	0.00302
8085	0.019	0.047	0.000541732	0.002048	5e-05	0.01	0.0	0.01	0.026	0.00292
8086	0.033	0.045	2.7e-08	0.00072704	5e-09	0.01	0.0	0.01	0.046	0.00206
8087	0.018	0.04	4.7e-08	0.0004608	1e-08	0.01	0.0	0.01	0.017	0.00483
8089	0.012	0.032	1.91e-07	0.001024	1e-07	0.01	0.0	0.01	0.012	0.00307
8092	0.012	0.047	3.9e-08	0.002048	1e-08	0.01	0.0	0.01	0.012	0.00253
8093	0.007	0.045	4e-09	0.00082944	1e-09	0.01	0.0	0.01	0.007	0.01551
8095	0.02	0.045	9.3e-08	0.00016384	5e-07	0.01	0.0	0.01	0.01	0.00296
8096	0.021	0.049	5.7e-08	0.00062464	1e-08	0.01	0.0	0.01	0.036	0.01113
8097	0.023	0.042	1.82e-07	0.0005017600000000001	5e-08	0.01	0.0	0.01	0.038	0.00117
8099	0.021	0.05	2e-09	0.002048	1e-09	0.01	0.0	0.03	0.036	0.00433
8101	0.018	0.05	2e-09	0.0009523200000000001	1e-09	0.01	0.0	0.01	0.017	0.00482
8104	0.019	0.042	4.734e-05	0.0062464	1e-05	0.01	0.0	0.02	0.021	0.00121
8105	0.023	0.047	3e-09	0.00059392	5e-09	0.01	0.0	0.01	0.038	0.00484
8113	0.02	0.045	1.0159e-05	0.00065536	1e-05	0.01	0.0	0.01	0.009	0.00229
8114	0.012	0.038	5.7e-08	0.0004096	5e-08	0.01	0.0	0.01	0.012	0.00348
8115	0.02	0.045	8.5015e-05	0.0047104	1e-05	0.01	0.0	0.03	0.023	0.00119
8117	0.02	0.043	2.25e-06	0.003072	1e-06	0.01	0.0	0.01	0.009	0.00372
8119	0.034	0.039	1.12e-07	0.00014335999999999998	1e-07	0.01	0.0	0.01	0.047	0.01798
8120	0.022	0.042	2.26e-07	0.001536	1e-07	0.01	0.0	0.03	0.037	0.00301
8121	0.023	0.045	2.14e-07	0.00018432	1e-07	0.01	0.0	0.01	0.038	0.00274
8122	0.02	0.040999999999999995	1.1179e-05	0.0019456	1e-05	0.01	0.0	0.02	0.032	0.00803
8124	0.012	0.040999999999999995	1.514e-06	0.0012288	1e-06	0.01	0.0	0.01	0.012	0.00287
8125	0.026	0.046	4.7e-07	0.0021504	1e-07	0.01	0.0	0.01	0.04	0.00261
8126	0.013	0.033	6e-08	0.00256	1e-07	0.01	0.0	0.01	0.013	0.00198
8127	0.018	0.045	1.1e-08	0.00034816	1e-08	0.01	0.0	0.01	0.017	0.01002
8128	0.027	0.022000000000000002	8.76e-07	0.0008908799999999999	1e-05	0.01	0.0	0.01	0.041	0.00114
8129	0.016	0.044000000000000004	1.37e-07	0.0019456	1e-07	0.01	0.0	0.01	0.015	0.00134
8130	0.023	0.039	1.17e-07	0.0010035200000000001	1e-07	0.01	0.0	0.01	0.038	0.00199
8131	0.023	0.045	3.2014e-05	0.0018432	5e-06	0.01	0.0	0.01	0.038	0.00117
8132	0.018	0.027999999999999997	1.189e-06	0.0018432	1e-06	0.01	0.0	0.01	0.017	0.00154
8133	0.02	0.033	2.802e-06	0.001536	1e-06	0.01	0.0	0.02	0.01	0.0014
8135	0.034	0.045	5.6409e-05	0.0044032	1e-05	0.01	0.0	0.01	0.047	0.00155
8138	0.032	0.031	1.67e-07	0.0002048	1e-08	0.0	9.9e-05	0.01	0.035	0.0016
8139	0.022	0.032	3.98e-07	0.00022528	5e-07	0.01	0.0	0.04	0.037	0.01456
8140	0.018	0.044000000000000004	1.74e-06	0.00045056	5e-07	0.01	0.0	0.02	0.017	0.00489
8141	0.016	0.040999999999999995	1.372e-06	0.00055296	5e-07	0.01	0.0	0.01	0.015	0.00286
8143	0.004	0.05	2e-09	0.00014335999999999998	5e-11	0.01	0.0	0.01	0.004	0.00138
8146	0.027	0.038	1.31e-07	0.00033791999999999996	1e-08	0.0	0.000599	0.01	0.041	0.00631
8149	0.027	0.043	8.7e-08	0.00074752	1e-07	0.01	0.0	0.01	0.041	0.01115
8150	0.031	0.046	3.963e-06	0.0023552	1e-06	0.01	0.0	0.01	0.045	0.00134
8154	0.024	0.049	7e-09	0.00022528	1e-09	0.01	0.0	0.01	0.039	0.01236
8156	0.027	0.05	2e-09	0.0003584	1e-10	0.01	0.0	0.01	0.041	0.00142
8159	0.034	0.028999999999999998	3e-08	0.00049152	5e-08	0.01	0.0	0.01	0.047	0.01015
8160	0.02	0.044000000000000004	1.4e-08	0.00074752	5e-09	0.01	0.0	0.01	0.01	0.00386
8161	0.015	0.044000000000000004	1.5753e-05	0.0013312	1e-06	0.0	0.000349	0.01	0.014	0.00125
8163	0.025	0.046	1.641e-06	0.00063488	1e-07	0.01	0.0	0.01	0.025	0.00118
8164	0.027	0.045	4.228e-06	6.56e-05	5e-06	0.01	0.0	0.01	0.041	0.00149
8165	0.031	0.04	9.307e-06	0.000512	1e-05	0.01	0.0	0.01	0.045	0.00323
8167	0.025	0.035	1.151e-06	0.0008499200000000001	1e-07	0.01	0.0	0.01	0.025	0.00128
8169	0.019	0.048	0.00052855	0.0074752	0.0001	0.01	0.0	0.02	0.019	0.00125
8170	0.02	0.035	3.5337e-05	0.00075776	5e-05	0.01	0.0	0.02	0.01	0.00187
8171	0.024	0.047	0.000142758	0.0022528	0.0001	0.01	0.0	0.01	0.039	0.00145
8172	0.027	0.046	0.002674051	0.0026624	0.0005	0.01	0.0	0.01	0.041	0.00114
8173	0.02	0.044000000000000004	7.66e-07	0.0014336	1e-07	0.0	0.000299	0.01	0.0	0.0019
8174	0.027	0.043	0.00012201	0.00074752	5e-05	0.01	0.0	0.01	0.041	0.00137
8175	0.027	0.047	0.00013654	0.00031744	1e-05	0.01	0.0	0.01	0.041	0.00141
8176	0.027	0.044000000000000004	0.000134412	0.0011264	5e-05	0.01	0.0	0.01	0.041	0.00124
8178	0.02	0.035	3.8824e-05	0.0012288	1e-05	0.01	0.0	0.04	0.01	0.00311
8179	0.02	0.046	0.000171017	0.0013312	0.0001	0.01	0.0	0.02	0.01	0.00129
8180	0.025	0.039	6.289e-06	0.0033792	1e-05	0.01	0.0	0.01	0.025	0.0086
8182	0.019	0.046	0.000260527	0.0050176	0.0001	0.01	0.0	0.01	0.019	0.00342
8183	0.02	0.042	0.000419375	0.0031744	0.0001	0.01	0.0	0.03	0.02	0.0089
8185	0.019	0.046	2.464e-06	0.0034816	5e-07	0.01	0.0	0.01	0.031	0.00288
8186	0.02	0.04	9.3898e-05	0.0045056	0.0001	0.01	0.0	0.01	0.02	0.00551
8187	0.028	0.042	4.219e-05	0.0011264	5e-05	0.01	0.0	0.02	0.042	0.00143
8188	0.02	0.038	5.2e-08	0.005632	1e-07	0.0	0.000299	0.01	0.0	0.00477
8190	0.02	0.043	0.000528917	0.0060416	0.0001	0.01	0.0	0.01	0.0	0.00125
8192	0.019	0.045	0.000462614	0.006144	0.0001	0.01	0.0	0.01	0.019	0.0019
8193	0.019	0.040999999999999995	3.9895e-05	0.00256	5e-05	0.01	0.0	0.04	0.018	0.0033
8194	0.019	0.042	0.000794058	0.0057344	0.0001	0.01	0.0	0.01	0.026	0.00169
8195	0.034	0.04	0.000119685	0.002048	0.0001	0.01	0.0	0.01	0.047	0.00149
8196	0.027	0.036000000000000004	3.01e-07	0.00023552	5e-07	0.01	0.0	0.01	0.041	0.00365
8197	0.027	0.033	2.36e-07	2.21e-05	5e-07	0.01	0.0	0.01	0.041	0.02626
8198	0.027	0.047	8.8993e-05	0.0001536	0.0001	0.01	0.0	0.01	0.041	0.00171
8199	0.019	0.046	0.000338742	0.0049152	5e-05	0.01	0.0	0.02	0.022	0.00117
8200	0.017	0.045	2.3e-08	0.0031744	5e-08	0.01	0.0	0.01	0.016	0.0014
8201	0.034	0.039	4.569e-06	0.000768	5e-06	0.01	0.0	0.01	0.047	0.00341
8202	0.027	0.043	3.1e-08	2.28e-05	5e-08	0.01	0.0	0.01	0.041	0.00716
8204	0.027	0.039	2.03e-07	0.00023552	1e-07	0.01	0.0	0.01	0.041	0.00635
8205	0.027	0.043	8.24e-07	0.00028671999999999997	1e-07	0.01	0.0	0.01	0.041	0.0035
8208	0.029	0.031	1.9e-08	0.0004608	5e-09	0.0	0.0008990000000000001	0.01	0.043	0.00755
8209	0.027	0.044000000000000004	9e-09	0.0033792	5e-10	0.0	0.000299	0.01	0.041	0.00209
8210	0.02	0.037000000000000005	6.514e-06	0.0073728	5e-06	0.01	0.0	0.01	0.029	0.00189
8211	0.02	0.046	3.7e-08	0.00033791999999999996	1e-08	0.01	0.0	0.01	0.009	0.01625
8212	0.027	0.046	1.54e-07	0.0006758399999999999	1e-07	0.01	0.0	0.01	0.041	0.00125
8213	0.027	0.027000000000000003	7e-09	0.00053248	5e-09	0.01	0.0	0.01	0.041	0.00527
8216	0.004	0.040999999999999995	7e-08	0.0003584	5e-09	0.0	9.9e-05	0.01	0.004	0.01916
8217	0.004	0.042	4.59e-07	0.0011264	1e-07	0.01	0.0	0.01	0.004	0.00788
8218	0.034	0.019	1.79e-07	0.001024	1e-07	0.01	0.0	0.01	0.047	0.0026
8219	0.005	0.046	1.7e-08	0.00096256	1e-08	0.01	0.0	0.01	0.005	0.00355
8223	0.004	0.044000000000000004	1.21e-07	0.0008908799999999999	1e-07	0.01	0.0	0.01	0.004	0.00705
8224	0.005	0.042	1e-07	0.00064512	1e-07	0.01	0.0	0.01	0.005	0.0013
8225	0.027	0.039	6.4e-08	0.00041983999999999994	5e-08	0.01	0.0	0.01	0.041	0.00545
8226	0.022	0.024	3.7e-08	0.0037888	5e-08	0.01	0.0	0.02	0.037	0.00521
8227	0.018	0.05	5e-09	0.00032768	1e-09	0.01	0.0	0.01	0.017	0.00454
8228	0.027	0.039	2.1e-08	0.0011264	1e-07	0.01	0.0	0.01	0.041	0.00313
8230	0.034	0.037000000000000005	7.8e-08	0.0003072	1e-07	0.01	0.0	0.01	0.047	0.00595
8231	0.005	0.05	5e-09	0.0014336	1e-09	0.01	0.0	0.01	0.005	0.00253
8232	0.02	0.04	3.323e-06	0.0048128	1e-06	0.01	0.0	0.01	0.029	0.00244
8233	0.024	0.03	1e-09	0.000256	1e-10	0.0	0.000349	0.01	0.039	0.00404
8234	0.027	0.040999999999999995	2.9e-08	0.00023552	5e-08	0.01	0.0	0.01	0.041	0.00947
8235	0.02	0.048	2.1e-08	0.0050176	1e-08	0.01	0.0	0.01	0.032	0.00147
8236	0.019	0.045	3.3e-08	0.0045056	1e-08	0.01	0.0	0.03	0.022	0.00126
8237	0.027	0.035	1.3e-08	0.0003072	1e-08	0.01	0.0	0.01	0.041	0.00498
8241	0.027	0.045	9.54e-07	0.0007782399999999999	1e-07	0.01	0.0	0.02	0.041	0.0087
8242	0.02	0.045	0.000355613	0.0060416	0.0001	0.01	0.0	0.02	0.032	0.00118
8244	0.019	0.043	0.000504765	0.0036864	5e-05	0.01	0.0	0.02	0.022	0.00121
8245	0.019	0.044000000000000004	0.002440877	0.0032768	0.0001	0.01	0.0	0.02	0.022	0.00167
8246	0.02	0.044000000000000004	6.715e-06	0.0009728	5e-06	0.01	0.0	0.04	0.01	0.00131
8247	0.02	0.043	4.309e-05	0.009728	5e-05	0.01	0.0	0.01	0.0	0.00152
8248	0.02	0.042	2.557e-06	0.00059392	5e-07	0.0	0.000499	0.03	0.0	0.00933
8249	0.019	0.045	9.37e-07	0.003584	1e-07	0.01	0.0	0.01	0.031	0.00405
8250	0.02	0.043	0.000139545	0.0064512	0.0001	0.01	0.0	0.01	0.0	0.00302
8251	0.019	0.043	2.2333e-05	0.00099328	1e-05	0.01	0.0	0.03	0.022	0.00113
8252	0.028	0.042	2.49e-07	0.0093184	1e-07	0.01	0.0	0.01	0.042	0.00144
8253	0.022	0.049	1.17e-07	0.0064512	1e-08	0.01	0.0	0.02	0.037	0.00138
8255	0.019	0.013999999999999999	3.3e-08	0.00031744	1e-08	0.01	0.0	0.01	0.031	0.00338
8256	0.02	0.04	1.619e-05	0.0090112	1e-05	0.01	0.0	0.01	0.0	0.00218
8257	0.006	0.05	3.4e-08	0.0012288	5e-08	0.01	0.0	0.01	0.006	0.0012
8258	0.019	0.043	0.002468915	0.0094208	0.0005	0.01	0.0	0.02	0.022	0.00121
8261	0.019	0.043	1.1e-08	0.0023552	5e-09	0.01	0.0	0.01	0.031	0.0019
8262	0.004	0.038	3.8e-08	0.00073728	5e-08	0.01	0.0	0.01	0.004	0.00163
8263	0.027	0.040999999999999995	1.186e-06	0.00065536	5e-07	0.01	0.0	0.06	0.041	0.02466
8264	0.004	0.042	2e-08	0.00034816	1e-08	0.01	0.0	0.01	0.004	0.01269
8265	0.02	0.043	0.000166312	0.0093184	5e-05	0.01	0.0	0.02	0.032	0.0012
8266	0.027	0.040999999999999995	4.6e-08	0.00062464	1e-08	0.01	0.0	0.01	0.041	0.00798
8267	0.02	0.043	1.28e-07	0.0022528	1e-07	0.01	0.0	0.01	0.024	0.00442
8268	0.034	0.036000000000000004	2.58e-07	0.0007065600000000001	5e-07	0.01	0.0	0.01	0.047	0.00339
8269	0.019	0.043	0.000264755	0.0093184	0.0001	0.01	0.0	0.02	0.022	0.00134
8270	0.02	0.046	0.002354042	0.0073728	0.0005	0.01	0.0	0.03	0.032	0.00148
8271	0.026	0.044000000000000004	6.895e-06	0.001024	5e-06	0.01	0.0	0.01	0.04	0.00197
8272	0.02	0.05	2.2e-08	0.00022528	1e-09	0.01	0.0	0.04	0.01	0.00391
8273	0.02	0.044000000000000004	1.6e-07	0.0008704	5e-08	0.01	0.0	0.01	0.01	0.00627
8274	0.033	0.045	1.44e-06	0.0012288	1e-06	0.01	0.0	0.01	0.046	0.00244
8276	0.02	0.047	7.8e-08	0.0011264	5e-08	0.01	0.0	0.01	0.009	0.00412
8278	0.024	0.05	3e-09	0.0016384	5e-09	0.01	0.0	0.01	0.039	0.00167
8281	0.034	0.034	5.9e-08	0.00013312	1e-07	0.01	0.0	0.01	0.047	0.01402
8282	0.026	0.031	1.6e-08	0.0018432	5e-08	0.01	0.0	0.01	0.04	0.00119
8283	0.026	0.045	3.39e-07	0.001024	5e-08	0.0	0.000299	0.01	0.04	0.00199
8284	0.018	0.05	1e-09	0.00012288	1e-10	0.0	0.000304	0.01	0.017	0.00913
8285	0.033	0.043	8e-08	0.0008908799999999999	5e-08	0.01	0.0	0.03	0.046	0.00163
8286	0.002	0.044000000000000004	0.000186648	0.0043008	0.0001	0.01	0.0	0.01	0.002	0.00118
8288	0.031	0.042	0.00018931	0.0038912	0.0001	0.01	0.0	0.01	0.045	0.00114
8289	0.007	0.04	7.4497e-05	0.00054272	5e-05	0.01	0.0	0.01	0.007	0.00193
8292	0.034	0.040999999999999995	5.4034e-05	0.00059392	5e-05	0.01	0.0	0.02	0.047	0.00182
8293	0.019	0.038	4.7386e-05	0.0098304	1e-05	0.01	0.0	0.01	0.028	0.00175
8294	0.02	0.043	0.000267787	0.0021504	0.0001	0.01	0.0	0.01	0.009	0.00121
8296	0.027	0.040999999999999995	0.000498894	0.001024	0.0005	0.01	0.0	0.01	0.041	0.00118
8297	0.02	0.043	9.149e-06	0.008192	1e-05	0.01	0.0	0.01	0.029	0.00623
8298	0.027	0.043	0.000191621	0.00062464	0.0001	0.01	0.0	0.01	0.041	0.00183
8299	0.019	0.042	3.2849e-05	0.0001536	1e-05	0.01	0.0	0.01	0.027	0.01155
8300	0.024	0.043	0.000251686	0.0031744	0.0001	0.01	0.0	0.01	0.039	0.00488
8301	0.02	0.044000000000000004	0.000252006	0.0026624	5e-05	0.01	0.0	0.01	0.029	0.00258
8302	0.007	0.044000000000000004	0.000483782	0.002048	0.0001	0.01	0.0	0.01	0.007	0.00122
8303	0.028	0.039	2.8694e-05	0.00029696	1e-05	0.01	0.0	0.01	0.042	0.00318
8306	0.019	0.043	0.000234589	0.0038912	0.0005	0.01	0.0	0.01	0.028	0.00736
8307	0.02	0.035	0.000113183	0.0036864	5e-05	0.01	0.0	0.01	0.024	0.00348
